"geographicAreaM49","measuredElementSuaFbs","measuredItemParentCPC","measuredItemChildCPC","timePointYears","Value","flagObservationStatus","flagMethod"
"426","extractionRate","01802","39140.02","2010",0,"E","t"
"426","share","01802","39140.02","2010",0,"E","t"
"426","extractionRate","01809","23210.04","2010",0,"E","t"
"426","share","01809","23210.04","2010",0,"E","t"
"426","extractionRate","01921.01","0143","2010",0,"E","t"
"426","share","01921.01","0143","2010",0,"E","t"
"426","extractionRate","01921.01","01921.02","2010",0,"E","t"
"426","share","01921.01","01921.02","2010",0,"E","t"
"426","extractionRate","01921.01","F0769","2010",0,"E","t"
"426","share","01921.01","F0769","2010",0,"E","t"
"426","extractionRate","01930.02","01930.03","2010",0,"E","t"
"426","share","01930.02","01930.03","2010",0,"E","t"
"426","extractionRate","01930.02","23999.04","2010",0,"E","t"
"426","share","01930.02","23999.04","2010",0,"E","t"
"426","extractionRate","01950.01","01950.02","2010",0,"E","t"
"426","share","01950.01","01950.02","2010",0,"E","t"
"426","extractionRate","02211","22110.02","2010",0,"E","t"
"426","share","02211","22110.02","2010",0,"E","t"
"426","extractionRate","02211","22120","2010",0,"E","t"
"426","share","02211","22120","2010",0,"E","t"
"426","extractionRate","02211","22130.01","2010",0,"E","t"
"426","share","02211","22130.01","2010",0,"E","t"
"426","extractionRate","02211","22211","2010",0,"E","t"
"426","share","02211","22211","2010",0,"E","t"
"426","extractionRate","02211","22212","2010",0,"E","t"
"426","share","02211","22212","2010",0,"E","t"
"426","extractionRate","02211","22221.01","2010",0,"E","t"
"426","share","02211","22221.01","2010",0,"E","t"
"426","extractionRate","02211","22222.01","2010",0,"E","t"
"426","share","02211","22222.01","2010",0,"E","t"
"426","extractionRate","02211","22230.01","2010",0,"E","t"
"426","share","02211","22230.01","2010",0,"E","t"
"426","extractionRate","02211","22230.02","2010",0,"E","t"
"426","share","02211","22230.02","2010",0,"E","t"
"426","extractionRate","02211","22230.03","2010",0.103,"T","-"
"426","share","02211","22230.03","2010",0,"E","t"
"426","extractionRate","02211","22241.01","2010",0,"E","t"
"426","share","02211","22241.01","2010",0,"E","t"
"426","extractionRate","02211","22241.02","2010",0,"E","t"
"426","share","02211","22241.02","2010",0,"E","t"
"426","extractionRate","02211","22251.01","2010",0,"E","t"
"426","share","02211","22251.01","2010",0,"E","t"
"426","extractionRate","02211","22251.02","2010",0,"E","t"
"426","share","02211","22251.02","2010",0,"E","t"
"426","extractionRate","02212","22110.04","2010",0,"E","t"
"426","share","02212","22110.04","2010",0,"E","t"
"426","extractionRate","02212","22130.01","2010",0,"E","t"
"426","share","02212","22130.01","2010",0,"E","t"
"426","extractionRate","02212","22242.01","2010",0,"E","t"
"426","share","02212","22242.01","2010",0,"E","t"
"426","extractionRate","02212","22242.02","2010",0,"E","t"
"426","share","02212","22242.02","2010",0,"E","t"
"426","extractionRate","02212","22252","2010",0,"E","t"
"426","share","02212","22252","2010",0,"E","t"
"426","extractionRate","02291","22110.05","2010",0,"E","t"
"426","share","02291","22110.05","2010",0,"E","t"
"426","extractionRate","02291","22130.01","2010",0,"E","t"
"426","share","02291","22130.01","2010",0,"E","t"
"426","extractionRate","02291","22249.01","2010",0,"E","t"
"426","share","02291","22249.01","2010",0,"E","t"
"426","extractionRate","02291","22253","2010",0,"E","t"
"426","share","02291","22253","2010",0,"E","t"
"426","extractionRate","02292","22130.01","2010",0,"E","t"
"426","share","02292","22130.01","2010",0,"E","t"
"426","extractionRate","02292","22254","2010",0,"E","t"
"426","share","02292","22254","2010",0,"E","t"
"426","extractionRate","0231","23993.02","2010",0,"E","t"
"426","share","0231","23993.02","2010",0,"E","t"
"426","extractionRate","0231","23993.03","2010",0,"E","t"
"426","share","0231","23993.03","2010",0,"E","t"
"426","extractionRate","02910","24230.03","2010",0,"E","t"
"426","share","02910","24230.03","2010",0,"E","t"
"426","extractionRate","02951.01","02951.04","2010",0.8001,"T","-"
"426","share","02951.01","02951.04","2010",1,"E","-"
"426","extractionRate","02951.01","02951.06","2010",0,"E","t"
"426","share","02951.01","02951.06","2010",0,"E","t"
"426","extractionRate","02951.01","02951.91","2010",0,"E","t"
"426","share","02951.01","02951.91","2010",0,"E","t"
"426","extractionRate","02951.01","02951.92","2010",0,"E","t"
"426","share","02951.01","02951.92","2010",0,"E","t"
"426","extractionRate","02951.03","02951.08","2010",0,"E","t"
"426","share","02951.03","02951.08","2010",0,"E","t"
"426","extractionRate","02951.04","02951.05","2010",0.4997,"T","-"
"426","share","02951.04","02951.05","2010",1,"E","-"
"426","extractionRate","02951.06","02951.07","2010",0,"E","t"
"426","share","02951.06","02951.07","2010",0,"E","t"
"426","extractionRate","02951.08","02951.09","2010",0,"E","t"
"426","share","02951.08","02951.09","2010",0,"E","t"
"426","extractionRate","02952.01","02952.04","2010",0,"E","t"
"426","share","02952.01","02952.04","2010",0,"E","t"
"426","extractionRate","02952.01","02952.91","2010",0,"E","t"
"426","share","02952.01","02952.91","2010",0,"E","t"
"426","extractionRate","02952.04","02952.05","2010",0,"E","t"
"426","share","02952.04","02952.05","2010",0,"E","t"
"426","extractionRate","02953","02953.01","2010",0,"E","t"
"426","share","02953","02953.01","2010",0,"E","t"
"426","extractionRate","02953","02953.03","2010",0.7995,"T","-"
"426","share","02953","02953.03","2010",1,"E","-"
"426","extractionRate","02953","02953.90","2010",0,"E","t"
"426","share","02953","02953.90","2010",0,"E","t"
"426","extractionRate","02953.03","02953.04","2010",0.6003,"T","-"
"426","share","02953.03","02953.04","2010",1,"E","-"
"426","extractionRate","02954","02954.01","2010",0,"E","t"
"426","share","02954","02954.01","2010",0,"E","t"
"426","extractionRate","02954","02954.90","2010",0,"E","t"
"426","share","02954","02954.90","2010",0,"E","t"
"426","extractionRate","02954.01","02954.02","2010",0,"E","t"
"426","share","02954.01","02954.02","2010",0,"E","t"
"426","extractionRate","02959.01","02959.03","2010",0,"E","t"
"426","share","02959.01","02959.03","2010",0,"E","t"
"426","extractionRate","02959.01","02959.05","2010",0,"E","t"
"426","share","02959.01","02959.05","2010",0,"E","t"
"426","extractionRate","02959.03","02959.04","2010",0,"E","t"
"426","share","02959.03","02959.04","2010",0,"E","t"
"426","extractionRate","21111.01","21111.02","2010",0,"E","t"
"426","share","21111.01","21111.02","2010",0,"E","t"
"426","extractionRate","21111.01","21182","2010",0,"E","t"
"426","share","21111.01","21182","2010",0,"E","t"
"426","extractionRate","21111.01","21184.01","2010",0,"E","t"
"426","share","21111.01","21184.01","2010",0,"E","t"
"426","extractionRate","21111.01","21185","2010",0,"E","t"
"426","share","21111.01","21185","2010",0,"E","t"
"426","extractionRate","21111.01","21512.01","2010",0,"E","t"
"426","share","21111.01","21512.01","2010",0,"E","t"
"426","extractionRate","21111.01","23991.04","2010",0,"E","t"
"426","share","21111.01","23991.04","2010",0,"E","t"
"426","extractionRate","21111.01","F0875","2010",0,"E","t"
"426","share","21111.01","F0875","2010",0,"E","t"
"426","extractionRate","21111.01","F1172","2010",0,"E","t"
"426","share","21111.01","F1172","2010",0,"E","t"
"426","extractionRate","21111.02","21182","2010",0,"E","t"
"426","share","21111.02","21182","2010",0,"E","t"
"426","extractionRate","21111.02","21184.01","2010",0,"E","t"
"426","share","21111.02","21184.01","2010",0,"E","t"
"426","extractionRate","21111.02","F0875","2010",0,"E","t"
"426","share","21111.02","F0875","2010",0,"E","t"
"426","extractionRate","21113.01","02959.01","2010",0,"E","t"
"426","share","21113.01","02959.01","2010",0,"E","t"
"426","extractionRate","21113.01","21113.02","2010",0,"E","t"
"426","share","21113.01","21113.02","2010",0,"E","t"
"426","extractionRate","21113.01","21181","2010",0,"E","t"
"426","share","21113.01","21181","2010",0,"E","t"
"426","extractionRate","21113.01","21184.02","2010",0,"E","t"
"426","share","21113.01","21184.02","2010",0,"E","t"
"426","extractionRate","21113.01","21511.02","2010",0,"E","t"
"426","share","21113.01","21511.02","2010",0,"E","t"
"426","extractionRate","21113.01","F1042","2010",0,"E","t"
"426","share","21113.01","F1042","2010",0,"E","t"
"426","extractionRate","21113.02","21184.02","2010",0,"E","t"
"426","share","21113.02","21184.02","2010",0,"E","t"
"426","extractionRate","21113.02","F1042","2010",0,"E","t"
"426","share","21113.02","F1042","2010",0,"E","t"
"426","extractionRate","21121","21160.01","2010",0,"E","t"
"426","share","21121","21160.01","2010",0,"E","t"
"426","extractionRate","21121","21189.02","2010",0,"E","t"
"426","share","21121","21189.02","2010",0,"E","t"
"426","extractionRate","21121","21511.03","2010",0,"E","t"
"426","share","21121","21511.03","2010",0,"E","t"
"426","extractionRate","21121","23991.04","2010",0,"E","t"
"426","share","21121","23991.04","2010",0,"E","t"
"426","extractionRate","21121","F1061","2010",0,"E","t"
"426","share","21121","F1061","2010",0,"E","t"
"426","extractionRate","21123","21160.02","2010",0,"E","t"
"426","share","21123","21160.02","2010",0,"E","t"
"426","extractionRate","21124","21160.04","2010",0,"E","t"
"426","share","21124","21160.04","2010",0,"E","t"
"426","extractionRate","21151","21183","2010",0,"E","t"
"426","share","21151","21183","2010",0,"E","t"
"426","extractionRate","21151","21189.01","2010",0,"E","t"
"426","share","21151","21189.01","2010",0,"E","t"
"426","extractionRate","21170.02","21170.93","2010",0,"E","t"
"426","share","21170.02","21170.93","2010",0,"E","t"
"426","extractionRate","21170.02","21183","2010",0,"E","t"
"426","share","21170.02","21183","2010",0,"E","t"
"426","extractionRate","21170.02","F1172","2010",0,"E","t"
"426","share","21170.02","F1172","2010",0,"E","t"
"426","extractionRate","21170.92","21170.93","2010",0,"E","t"
"426","share","21170.92","21170.93","2010",0,"E","t"
"426","extractionRate","21170.92","21183","2010",0,"E","t"
"426","share","21170.92","21183","2010",0,"E","t"
"426","extractionRate","21170.92","F1172","2010",0,"E","t"
"426","share","21170.92","F1172","2010",0,"E","t"
"426","extractionRate","21392","23220.05","2010",0,"E","t"
"426","share","21392","23220.05","2010",0,"E","t"
"426","extractionRate","21392","23230.01","2010",0,"E","t"
"426","share","21392","23230.01","2010",0,"E","t"
"426","extractionRate","21421","21495.01","2010",0,"E","t"
"426","share","21421","21495.01","2010",0,"E","t"
"426","extractionRate","21421","21495.02","2010",0,"E","t"
"426","share","21421","21495.02","2010",0,"E","t"
"426","extractionRate","21421","2162","2010",0,"E","t"
"426","share","21421","2162","2010",0,"E","t"
"426","extractionRate","21421","21910.04","2010",0,"E","t"
"426","share","21421","21910.04","2010",0,"E","t"
"426","extractionRate","21421","F0235","2010",0,"E","t"
"426","share","21421","F0235","2010",0,"E","t"
"426","extractionRate","21422","F0235","2010",0,"E","t"
"426","share","21422","F0235","2010",0,"E","t"
"426","extractionRate","21423","F0235","2010",0,"E","t"
"426","share","21423","F0235","2010",0,"E","t"
"426","extractionRate","21424","F0235","2010",0,"E","t"
"426","share","21424","F0235","2010",0,"E","t"
"426","extractionRate","21429.01","F0235","2010",0,"E","t"
"426","share","21429.01","F0235","2010",0,"E","t"
"426","extractionRate","21429.02","F0235","2010",0,"E","t"
"426","share","21429.02","F0235","2010",0,"E","t"
"426","extractionRate","21439.9","2413","2010",0,"E","t"
"426","share","21439.9","2413","2010",0,"E","t"
"426","extractionRate","21511.01","21521","2010",0,"E","t"
"426","share","21511.01","21521","2010",0,"E","t"
"426","extractionRate","21511.01","21523","2010",0,"E","t"
"426","share","21511.01","21523","2010",0,"E","t"
"426","extractionRate","21511.01","21529.03","2010",0,"E","t"
"426","share","21511.01","21529.03","2010",0,"E","t"
"426","extractionRate","21511.01","F1243","2010",0,"E","t"
"426","share","21511.01","F1243","2010",0,"E","t"
"426","extractionRate","21511.02","21521","2010",0,"E","t"
"426","share","21511.02","21521","2010",0,"E","t"
"426","extractionRate","21511.02","21523","2010",0,"E","t"
"426","share","21511.02","21523","2010",0,"E","t"
"426","extractionRate","21511.02","21529.02","2010",0,"E","t"
"426","share","21511.02","21529.02","2010",0,"E","t"
"426","extractionRate","21511.02","21529.03","2010",0,"E","t"
"426","share","21511.02","21529.03","2010",0,"E","t"
"426","extractionRate","21511.02","F1243","2010",0,"E","t"
"426","share","21511.02","F1243","2010",0,"E","t"
"426","extractionRate","21511.03","21522","2010",0,"E","t"
"426","share","21511.03","21522","2010",0,"E","t"
"426","extractionRate","21511.03","F1243","2010",0,"E","t"
"426","share","21511.03","F1243","2010",0,"E","t"
"426","extractionRate","21512","21523","2010",0,"E","t"
"426","share","21512","21523","2010",0,"E","t"
"426","extractionRate","21512","21529.03","2010",0,"E","t"
"426","share","21512","21529.03","2010",0,"E","t"
"426","extractionRate","21512","F1243","2010",0,"E","t"
"426","share","21512","F1243","2010",0,"E","t"
"426","extractionRate","21512.01","21523","2010",0,"E","t"
"426","share","21512.01","21523","2010",0,"E","t"
"426","extractionRate","21512.01","21529.03","2010",0,"E","t"
"426","share","21512.01","21529.03","2010",0,"E","t"
"426","extractionRate","21512.01","F1243","2010",0,"E","t"
"426","share","21512.01","F1243","2010",0,"E","t"
"426","extractionRate","21513","21523","2010",0,"E","t"
"426","share","21513","21523","2010",0,"E","t"
"426","extractionRate","21513","F1243","2010",0,"E","t"
"426","share","21513","F1243","2010",0,"E","t"
"426","extractionRate","21514","21523","2010",0,"E","t"
"426","share","21514","21523","2010",0,"E","t"
"426","extractionRate","21514","21529.03","2010",0,"E","t"
"426","share","21514","21529.03","2010",0,"E","t"
"426","extractionRate","21514","F1243","2010",0,"E","t"
"426","share","21514","F1243","2010",0,"E","t"
"426","extractionRate","21515","21523","2010",0,"E","t"
"426","share","21515","21523","2010",0,"E","t"
"426","extractionRate","21515","21529.03","2010",0,"E","t"
"426","share","21515","21529.03","2010",0,"E","t"
"426","extractionRate","21515","F1243","2010",0,"E","t"
"426","share","21515","F1243","2010",0,"E","t"
"426","extractionRate","21521","21529.02","2010",0,"E","t"
"426","share","21521","21529.02","2010",0,"E","t"
"426","extractionRate","21521","F1243","2010",0,"E","t"
"426","share","21521","F1243","2010",0,"E","t"
"426","extractionRate","21522","F1243","2010",0,"E","t"
"426","share","21522","F1243","2010",0,"E","t"
"426","extractionRate","21523","21529.03","2010",0,"E","t"
"426","share","21523","21529.03","2010",0,"E","t"
"426","extractionRate","21523","21700.02","2010",0,"E","t"
"426","share","21523","21700.02","2010",0,"E","t"
"426","extractionRate","21523","34120","2010",0,"E","t"
"426","share","21523","34120","2010",0,"E","t"
"426","extractionRate","21523","F1243","2010",0,"E","t"
"426","share","21523","F1243","2010",0,"E","t"
"426","extractionRate","21523","F1275","2010",0,"E","t"
"426","share","21523","F1275","2010",0,"E","t"
"426","extractionRate","21529.03","21523","2010",0,"E","t"
"426","share","21529.03","21523","2010",0,"E","t"
"426","extractionRate","21529.03","21700.02","2010",0,"E","t"
"426","share","21529.03","21700.02","2010",0,"E","t"
"426","extractionRate","21529.03","F1243","2010",0,"E","t"
"426","share","21529.03","F1243","2010",0,"E","t"
"426","extractionRate","2161","21700.01","2010",0,"E","t"
"426","share","2161","21700.01","2010",0,"E","t"
"426","extractionRate","2161","21700.02","2010",0,"E","t"
"426","share","2161","21700.02","2010",0,"E","t"
"426","extractionRate","2161","34120","2010",0,"E","t"
"426","share","2161","34120","2010",0,"E","t"
"426","extractionRate","2161","F1243","2010",0,"E","t"
"426","share","2161","F1243","2010",0,"E","t"
"426","extractionRate","2161","F1275","2010",0,"E","t"
"426","share","2161","F1275","2010",0,"E","t"
"426","extractionRate","2162","21700.02","2010",0,"E","t"
"426","share","2162","21700.02","2010",0,"E","t"
"426","extractionRate","2162","34120","2010",0,"E","t"
"426","share","2162","34120","2010",0,"E","t"
"426","extractionRate","2162","34550","2010",0,"E","t"
